Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,,,,,95%,358.2892783,99.5%,58.23595915
122,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5795.156153,6400.528645,6210.425471,3808.258893,4561.026315,6055.099705,6249.305436,7608.758888,4482.481242,5108.626661,,,,,,517.2025096,,229.3618077
123,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5397.223868,5596.90728,5082.029647,3516.282954,1520.96858,1118.125861,946.2018644,256.5027442,553.8582337,1613.192569,,,,,,518.468405,,231.3812732
124,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5750.300208,5748.079977,6647.584616,4906.930907,5392.815992,5768.482818,6207.627593,6909.058405,6478.5057,5095.410861,,,,,,520.0355285,,232.1717582
125,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,2028.820083,2058.015169,2310.229327,1847.042344,3308.268328,1905.681109,2017.953803,1864.557795,2382.13661,2315.165838,,,,,,523.7128417,,232.3894325
126,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5944.857695,4206.826415,4275.30868,4692.059871,2413.30441,1462.688974,973.8835255,1355.061101,1077.530404,1132.080367,,,,,,523.7652035,,234.1020664
127,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5847.149987,5910.922092,6429.182222,7915.252618,5124.398669,3121.094575,4369.090632,3530.155764,5752.324746,5630.442689,,,,,,524.3403269,,236.607097
128,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4360.987023,3910.067095,3514.36111,2971.722039,4189.214315,4659.195931,4294.390864,4885.187555,4258.767094,4638.622774,,,,,,525.0826828,,237.724351
129,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4094.921237,5473.836938,6156.807496,5247.110971,4897.763176,5163.916465,5053.027895,4440.996069,5400.935571,6175.721729,,,,,,525.4315526,,244.2018798
130,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5621.515462,4141.705951,3990.631698,5980.431817,6724.098663,4529.073235,4439.349694,5516.493155,4969.995403,4600.530772,,,,,,527.1569212,,248.7892404
131,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5579.724572,6230.356352,6340.401212,7929.326494,8483.939983,8615.984062,8967.013464,6907.6614,5152.044305,3372.838615,,,,,,527.2159308,,248.8473788
132,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4285.984138,3771.157462,4020.065873,3718.34456,2973.624629,3408.465614,3076.214087,4463.199157,5744.373988,7200.289508,,,,,,528.8442147,,249.6099737
133,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5372.897771,6155.438226,7008.79482,7959.693433,8773.166785,7865.787868,6978.296617,7727.74,8776.234255,8230.769231,,,,,,530.5630977,,251.2857915
134,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5041.265199,4750.554759,2630.344272,1142.851805,694.9902975,686.643759,934.5956272,823.1512784,640.4685402,842.5918476,,,,,,533.3094051,,252.0044714
135,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5316.328296,5933.973602,5971.189344,6166.792179,5298.988227,5409.092289,5059.181777,7099.016545,4724.45629,3726.969227,,,,,,534.6057563,,255.3688842
136,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4887.227988,4121.421561,4224.349581,4456.01056,4228.597971,4609.007456,5048.606422,2181.206729,1518.321294,2764.827569,,,,,,537.6034524,,256.2845906
137,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5415.611956,5308.334936,5022.108942,3887.090233,3988.145474,2264.905802,627.4820957,215.6024863,510.2710587,479.9245952,,,,,,539.4924939,,257.306058
138,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4981.756278,5501.260532,6347.180595,7014.166056,6746.690157,7555.21308,6988.677777,9384.17199,5887.627729,6454.718317,,,,,,540.7437977,,259.2455163
139,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4999.137569,6596.411091,6194.944587,6345.849103,6717.660356,7214.246807,7968.516789,8657.64111,7787.008543,7319.355244,,,,,,542.7706601,,259.7022636
140,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5911.328505,4533.125317,6323.835246,5134.123909,5461.143165,5398.958192,5672.98345,5311.435102,6604.770118,7364.001239,,,,,,544.2973352,,260.8387175
141,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4616.106704,5279.609786,3932.5677,4396.029763,4923.542125,5084.528383,5431.183455,6411.343221,5749.326202,6226.238065,,,,,,545.6373647,,263.1546813
142,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5796.908274,5182.916934,6857.222711,6458.015079,5500.063881,5391.547863,4940.188403,4450.698275,6579.508144,5505.843666,,,,,,546.3177237,,263.7269216
143,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4996.693313,5296.683577,5091.259281,3293.544466,2995.309332,2542.186469,3112.729608,3753.053641,3470.935153,3007.703304,,,,,,548.109141,,264.2871993
144,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5463.488192,5364.378279,6205.005816,7368.882578,8096.93025,8748.01272,8587.946903,7926.169278,11030.73056,12058.72038,,,,,,549.0919763,,264.360416
145,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5145.441457,4359.642051,2783.467642,2920.609379,2322.940891,2543.895776,2886.606558,3380.110436,3582.986721,3309.842284,,,,,,552.7646962,,267.7285943
146,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5287.18311,6160.30089,7831.994577,8419.579233,11200.61284,10990.08217,9017.292538,7465.074007,7733.061665,9856.288956,,,,,,555.374177,,268.3444902
147,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5367.905409,5013.039539,5827.73979,3543.550136,4450.87129,4946.812383,4689.391604,5734.641766,3757.551797,2299.2257,,,,,,563.090291,,268.4879137
148,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4971.586165,5660.644233,5498.985868,6514.460553,4830.650017,5147.174092,6368.106659,6102.748286,5172.235412,7489.787285,,,,,,563.2155787,,268.6111131
149,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4427.17493,4494.152414,6502.976074,4591.108585,7676.430324,8104.183794,8319.691491,9209.591249,11110.74026,14158.19349,,,,,,567.4400089,,269.539008
150,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5434.635553,5672.053525,4271.414992,3284.148435,1927.262156,1551.104194,1761.184187,1697.180264,1870.103407,1339.873914,,,,,,569.8615252,,270.4081783
151,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4283.289615,3100.063865,3398.95408,2043.230613,2136.818405,1084.044071,1328.500252,1443.549024,1812.461042,1988.408804,,,,,,569.9107902,,272.2526324
152,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4066.618856,4684.301219,4990.896679,6633.408223,7220.117742,8785.044657,7992.3617,8047.617153,6396.641278,6998.699171,,,,,,570.7934679,,273.909966
153,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3873.468305,3973.524053,4060.761142,4244.645497,3686.214226,4031.364846,4409.801314,2942.408869,1980.209672,2361.976632,,,,,,574.2765765,,279.0340799
154,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6684.249773,6786.40379,7015.024864,6942.906447,5975.400691,4904.342758,2819.002307,3148.489993,4686.810489,4544.339264,,,,,,574.4190143,,282.895649
155,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4903.891412,7410.143331,8233.236796,8550.953552,9047.735474,10990.85159,9809.633909,12584.40293,16806.94739,15476.94351,,,,,,575.3363784,,285.6214896
156,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5177.713637,3187.070304,1843.548916,1579.155224,1545.313199,895.8150603,1724.320628,1593.622198,852.4550481,1915.593545,,,,,,580.0964065,,286.0313221
157,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5731.650541,5919.730607,6488.875138,7741.279911,7696.807973,7863.308619,6609.819026,7363.049295,8198.656824,7482.615819,,,,,,583.7328942,,286.1121055
158,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3865.686834,3068.652994,2550.708712,899.2183568,1000.428602,929.5315774,1681.71497,1433.574565,1279.485929,1516.770632,,,,,,584.3420899,,287.0335424
159,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4364.423389,3643.676787,3164.949211,2495.935659,2181.682403,2776.137708,3581.097856,4418.263496,4162.634975,4682.246716,,,,,,586.076564,,287.5208044
160,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5581.246563,6109.085617,6984.104103,7833.04803,7525.783377,6838.44335,4451.207039,4510.35602,7050.719268,7231.806336,,,,,,587.6435725,,289.0418069
161,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5204.27974,4919.346092,4680.973099,2869.367041,3214.996488,3402.444217,3393.781877,2966.591117,2675.265789,2649.363061,,,,,,589.8245884,,289.4752421
162,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5251.719745,5813.332611,6312.78835,7163.714756,6069.925527,5101.315484,5360.437072,4578.206474,5353.07043,5709.725724,,,,,,589.9728269,,289.6324262
163,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4925.043588,2328.677164,1808.131435,1400.162612,2089.059768,1916.663984,1523.96045,1266.334286,650.9691439,843.5630412,,,,,,591.1834129,,289.8915449
164,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5286.877525,6038.502644,7191.501903,8652.140466,7649.260736,9252.827479,11197.17345,13260.06859,15318.25764,14528.37654,,,,,,592.6598434,,290.5526782
165,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5267.314312,5987.276137,5101.845697,5738.584143,6008.924111,3025.462758,2222.167335,1477.31713,1067.877461,1649.230053,,,,,,594.9762356,,291.4036609
166,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5429.974314,3525.377555,4281.803897,4312.605567,4393.014724,5716.620431,6134.352457,6759.612878,7370.901648,6765.061208,,,,,,595.3608661,,292.0515325
167,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3050.382619,2436.339312,3382.014425,3145.138187,3012.432055,3511.904706,2759.248128,3363.727212,3538.303097,3203.193124,,,,,,595.7311649,,294.3453875
168,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6204.718537,6009.019483,4771.117447,3293.59276,3573.734064,3123.23145,4472.012032,3613.409573,3050.233138,3527.271565,,,,,,595.8283789,,294.4482754
169,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6623.59558,7038.240215,6312.156657,7812.101695,8523.195247,10009.34274,8564.906863,5864.090809,6061.075893,6110.64524,,,,,,597.3963989,,296.4769506
170,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3303.843308,2762.594794,4068.234845,2994.780489,2580.928694,2274.698533,2573.386112,2441.812393,2480.582997,2546.651018,,,,,,598.1545948,,296.6167829
171,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5329.697533,5950.605608,6420.93704,6540.679106,8014.26011,8086.656386,11156.57148,8747.423077,7506.870351,7728.745134,,,,,,602.3751885,,297.1272153
172,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5379.877473,4600.5143,3436.004609,3946.215955,2063.912765,2125.292544,1171.095388,952.1606767,339.3089321,209.1760287,,,,,,602.7955195,,299.6470771
173,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,2857.204426,2312.195317,2342.401472,2341.132882,3281.605148,3195.327442,3102.241994,3801.632535,3652.480707,4692.691992,,,,,,606.9760069,,300.2215729
174,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6285.816026,7152.44836,7537.838489,8059.624178,5111.349,7154.484632,8924.403086,7780.819295,8610.309332,6800.421512,,,,,,607.6810674,,301.036735
175,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5038.36334,4802.431764,5201.65082,5835.825692,6550.656036,6357.018662,6913.238427,7528.585576,7032.818334,7082.142624,,,,,,610.9271867,,301.6414876
176,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5593.401386,6806.172279,5081.229776,4029.290435,2805.979083,4164.109498,3684.183684,3571.241792,5602.683912,5713.802182,,,,,,610.9734912,,302.7249187
177,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5884.996876,5632.713883,5525.53458,6575.170794,8483.446788,9544.464881,13073.09294,16163.30589,12970.17055,15686.86434,,,,,,611.2526009,,306.0143164
178,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4606.378,4156.207137,4435.742114,3258.688967,1905.220451,1560.703884,1070.699767,759.835301,1122.515869,1009.720781,,,,,,612.3694163,,306.740726
179,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3603.760215,3905.077301,2439.522539,1529.002131,1846.102834,1921.522991,2068.383511,1053.960437,1989.602255,2292.617502,,,,,,616.6835242,,306.8591044
180,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5204.503187,5228.673287,6275.562109,7194.097662,6708.351431,6932.53595,6670.787173,7907.987472,5234.815641,5238.747747,,,,,,617.5081341,,307.8914252
181,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5442.411883,4876.112224,3765.124756,4723.973665,6290.410735,5909.662958,6799.237969,7407.56603,8271.254301,10756.15694,,,,,,618.6066637,,309.2121976
182,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4606.975266,6003.969603,6711.939788,6095.335161,5090.063157,6089.551793,4341.931268,3937.517925,4098.012882,3229.438867,,,,,,618.7975212,,310.755312
183,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5617.444649,7428.77994,5130.009249,5038.310197,1229.539981,841.3802065,281.0798918,622.9154962,488.3203029,188.9040007,,,,,,620.2933175,,311.9210502
184,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5216.997378,5169.018822,5676.512324,6096.090305,6118.028343,3808.965577,4781.864198,3882.790099,4857.639656,7510.553968,,,,,,620.8138491,,312.0661585
185,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4061.854664,4614.713288,4832.064692,4149.346188,3899.226528,3377.264377,1319.654198,1690.604775,1226.397644,1351.616768,,,,,,620.8187726,,312.3469425
186,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6333.004133,5890.544041,5923.308323,6987.057169,7266.848579,8178.4256,9125.97,8301.88809,12477.39506,12211.84418,,,,,,621.6316866,,314.2462886
187,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4672.64735,2447.160541,2782.825623,2483.229414,2822.220185,3192.944183,3255.926132,3901.937609,4378.197187,4857.516275,,,,,,621.9843604,,315.1720894
188,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5166.729992,6409.608955,5321.569457,7339.927642,6380.981818,5787.81128,5936.827377,3875.513172,2273.29859,1594.226709,,,,,,626.4252976,,315.8915615
189,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4665.486403,5841.115525,6377.163473,6407.033869,7870.20255,8103.128597,8514.585344,7091.213993,6393.313818,7380.161016,,,,,,626.4960277,,316.2330716
190,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5703.024233,5181.442656,4773.109173,3720.805769,1626.435728,1615.36479,1545.84663,2490.827878,3145.09277,2665.202634,,,,,,626.8038986,,317.0247832
191,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3784.974275,4300.417564,4516.876302,3294.162445,3707.055333,4033.748904,3631.7142,3927.233588,3757.651396,3305.648552,,,,,,627.5474048,,321.4480135
192,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4886.515568,4506.533254,4485.442133,3694.870215,3270.165945,2745.361959,1982.60052,852.0221568,854.9808663,1030.476512,,,,,,628.0289847,,321.6204799
193,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4500.401497,3974.431926,5690.929366,7224.426925,9011.424593,10902.13146,8710.694377,13125.30834,16629.17245,17562.51077,,,,,,629.5547141,,323.1453744
194,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5861.576995,6257.601736,6449.413998,6414.6873,6024.583077,3915.202769,5977.03629,4252.64351,2941.595215,2648.437881,,,,,,630.3816525,,325.1923738
195,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5024.588564,5087.947408,3201.771209,5003.173955,3638.885448,3549.18182,3956.848574,4704.030378,3583.491343,4791.727399,,,,,,632.5257212,,325.2386485
196,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4744.975317,4631.655895,5718.127559,3896.930287,4972.308505,5732.435295,6446.833651,7654.537783,9781.005987,4556.759491,,,,,,633.1441125,,326.6366957
197,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5707.144784,5680.890213,4357.921366,4761.352214,4307.791083,3683.923752,3015.694395,2315.634334,2281.275256,2280.738409,,,,,,633.7086846,,328.0343883
198,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5100.715253,6069.787129,6497.449697,6568.829164,5455.42569,6735.976484,7924.000671,8624.021568,8663.983128,8516.065872,,,,,,636.0342177,,328.1375258
199,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4962.692671,2556.298278,1946.725546,1425.879635,1375.19362,1535.596628,1371.333557,1221.160189,1178.363694,1810.958914,,,,,,636.5206835,,328.3914287
200,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5386.439091,5907.022127,6462.556486,7058.620832,7510.891831,7726.814396,8603.637215,9524.22369,10129.40484,7868.153323,,,,,,637.3962396,,330.1972183
201,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5769.205488,6772.110752,4693.428182,3904.496003,2127.092775,1641.043304,2293.301855,2459.894048,1066.036174,1343.133831,,,,,,639.5773003,,332.0633962
202,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3949.586946,3661.497855,4480.263838,4976.281298,5457.317907,3773.882946,1758.872496,1686.243328,2638.73778,2556.174541,,,,,,639.8880043,,335.7542092
203,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4317.911352,4337.356678,4157.175514,5874.586957,3638.427242,4851.677893,3789.695652,3996.224502,4350.765364,4960.108897,,,,,,640.3666351,,336.212747
204,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5501.92768,5694.140621,5726.265822,5297.279119,6964.510117,6673.443267,8529.639856,8875.711867,8954.08386,8332.050931,,,,,,640.7963793,,336.3926327
205,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5239.256415,4766.384248,6643.038738,6059.37821,7160.975935,8430.720213,5385.214743,3445.136229,5158.381993,5677.036697,,,,,,641.3442984,,340.4998357
206,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5155.748043,5801.038891,5039.426716,6751.097716,6548.404616,6205.69857,8811.748361,6277.667659,5576.715351,5369.499941,,,,,,641.8499003,,341.6077514
207,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5141.696315,4183.026236,4113.228569,4859.992225,4855.692517,5621.031054,5538.856846,6369.450915,6099.581749,8857.121151,,,,,,642.3698234,,341.7187599
208,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5217.558531,6752.730048,6884.481664,7960.980014,8567.483238,4989.274263,6253.938262,3684.749289,5209.976441,7954.267602,,,,,,644.4639673,,342.6483995
209,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4985.891295,4027.741645,5591.821592,5312.479761,5672.65131,5930.344304,6678.434623,7832.608256,8580.855513,9914.653637,,,,,,647.093049,,342.8890833
210,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5369.619751,6189.626574,5491.727195,5286.759496,4656.379609,3954.754794,2113.945075,3207.86919,4403.016708,4600.554731,,,,,,648.4263118,,345.3941702
211,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5327.567026,6380.605012,7031.642792,7314.882593,8556.668437,3761.161653,3282.583377,3545.164857,2775.536122,2128.196759,,,,,,648.4821538,,346.3755548
212,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5037.627773,4540.680938,4433.657987,4358.826646,3904.761223,5671.758584,4048.287401,4079.969807,4841.502852,5878.430275,,,,,,648.7640575,,347.2549159
213,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4905.870988,4499.063118,4920.247079,4848.630476,4134.411317,3979.293663,4016.812364,3545.224324,2823.611471,2749.272675,,,,,,655.5977433,,347.4307731
214,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5542.134054,5965.265163,5681.948031,6230.621549,7511.330125,7985.372913,8419.504666,10268.77243,12849.18745,10682.43057,,,,,,655.6279006,,347.5603895
215,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5117.744205,5051.092052,5747.513025,5166.321727,2440.788932,2738.104763,2421.194514,3128.469145,6201.999175,7171.656773,,,,,,658.9097944,,347.8526021
216,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5685.478704,5935.69558,5130.970648,6042.281683,8066.506173,8314.56008,9361.582849,9089.854542,5999.858005,5094.639927,,,,,,663.1175812,,349.4249552
217,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5518.660591,5549.333666,4899.272977,5591.331051,4774.677625,5334.355674,7287.172816,7174.398701,7967.310667,8208.232957,,,,,,664.4707436,,349.751786
218,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4167.384694,4819.005685,5610.023673,5391.788067,5510.792317,5299.369842,2894.243844,3192.699779,2532.727911,2303.542729,,,,,,664.5551848,,350.1889421
219,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5414.546717,6993.151653,8019.566607,9364.01762,9388.294202,7349.508101,5522.077638,4984.11204,3079.405797,3578.739774,,,,,,664.9270586,,350.7445742
